order_id,customer_id,order_date,product_category,order_amount
O046761,C04361,2023-03-16,Clothing,843.07
O046762,C03894,2023-01-25,Electronics,184.94
O046763,C09041,2022-10-13,Clothing,167.21
O046764,C04856,2022-03-30,Home,163.18
O046765,C00529,2023-03-15,Books,198.28
O046766,C01759,2022-08-03,Books,107.71
O046767,C01479,2022-11-04,Sports,838.44
O046768,C05555,2022-05-23,Electronics,819.23
O046769,C04645,2022-07-29,Beauty,155.61
O046770,C00478,2022-02-02,Toys,707.01
O046771,C03307,2023-10-05,Toys,628.84
O046772,C03226,2023-09-08,Electronics,279.81
O046773,C05574,2023-04-06,Books,231.23
O046774,C06960,2023-06-19,Clothing,254.33
O046775,C09561,2022-05-05,Toys,731.98
O046776,C00899,2022-04-29,Beauty,322.72
O046777,C00994,2023-08-16,Toys,281.57
O046778,C07527,2024-02-01,Clothing,27.37
O046779,C00643,2024-02-13,Beauty,908.7
O046780,C05380,2022-09-24,Books,753.94
O046781,C05144,2023-01-02,Home,475.42
O046782,C03336,2022-09-24,Electronics,943.21
O046783,C00275,2023-12-29,Electronics,297.06
O046784,C07020,2022-10-05,Toys,676.33
O046785,C02202,2023-06-09,Clothing,308.62
O046786,C08056,2023-07-08,Books,318.0
O046787,C07321,2022-02-12,Toys,845.49
O046788,C01357,2023-07-08,Books,788.09
O046789,C09056,2023-11-29,Toys,297.64
O046790,C06872,2023-05-08,Clothing,85.98
O046791,C09586,2022-08-24,Clothing,360.8
O046792,C08472,2024-02-06,Sports,761.26
O046793,C06723,2023-02-01,Toys,105.04
O046794,C08779,2022-03-09,Books,673.74
O046795,C03263,2022-07-05,Electronics,890.31
O046796,C00975,2023-10-09,Clothing,183.33
O046797,C01823,2023-03-07,Toys,862.89
O046798,C07283,2022-04-15,Sports,56.11
O046799,C08102,2022-07-02,Beauty,668.55
O046800,C06918,2024-01-10,Clothing,792.08
O046801,C02893,2023-02-18,Home,447.54
O046802,C06647,2024-03-27,Toys,207.71
O046803,C00874,2022-07-17,Beauty,925.11
O046804,C04157,2023-08-12,Toys,24.87
O046805,C02388,2023-06-26,Books,557.3
O046806,C07862,2022-07-16,Home,375.99
O046807,C05036,2022-07-22,Clothing,463.75
O046808,C06074,2023-01-18,Beauty,538.88
O046809,C04029,2022-03-02,Sports,537.07
O046810,C07699,2022-09-24,Sports,207.61
O046811,C09827,2024-01-01,Toys,681.3
O046812,C06086,2023-09-09,Sports,24.05
O046813,C06578,2022-08-15,Electronics,26.08
O046814,C06828,2023-02-01,Electronics,481.09
O046815,C09011,2023-04-30,Home,544.19
O046816,C02710,2023-04-02,Sports,278.52
O046817,C06491,2023-04-20,Sports,553.92
O046818,C00956,2023-03-15,Toys,518.53
O046819,C06598,2022-08-05,Electronics,352.47
O046820,C09893,2024-02-05,Home,653.52
O046821,C02367,2023-09-15,Toys,958.15
O046822,C09186,2023-07-05,Home,493.35
O046823,C00311,2022-12-08,Books,787.12
O046824,C05029,2023-04-29,Sports,251.36
O046825,C01944,2022-05-16,Toys,763.14
O046826,C07368,2023-03-24,Home,650.66
O046827,C06120,2022-06-04,Clothing,641.5
O046828,C09108,2023-02-23,Beauty,893.57
O046829,C08788,2022-02-18,Home,237.18
O046830,C03581,2023-01-19,Toys,371.61
O046831,C00685,2023-03-10,Electronics,87.65
O046832,C03887,2022-03-12,Books,727.49
O046833,C03680,2022-10-07,Beauty,844.65
O046834,C05596,2022-05-01,Beauty,408.8
O046835,C00838,2023-07-24,Sports,360.04
O046836,C00447,2023-09-23,Toys,660.36
O046837,C03523,2022-06-03,Clothing,80.21
O046838,C07275,2022-08-15,Clothing,297.37
O046839,C06295,2022-11-06,Books,369.38
O046840,C06446,2022-03-08,Beauty,521.0
O046841,C00641,2023-10-08,Home,479.19
O046842,C00554,2024-02-01,Sports,212.64
O046843,C02945,2022-03-09,Books,543.08
O046844,C08512,2022-04-01,Home,926.24
O046845,C05136,2023-08-18,Toys,31.95
O046846,C05369,2024-02-25,Home,681.91
O046847,C00990,2023-10-12,Clothing,626.59
O046848,C03418,2023-02-23,Toys,924.8
O046849,C09102,2023-12-31,Books,647.12
O046850,C04591,2022-06-18,Books,626.72
O046851,C07193,2023-08-04,Books,770.96
O046852,C01318,2023-12-08,Books,271.47
O046853,C00108,2023-12-30,Home,597.75
O046854,C06877,2023-08-21,Books,521.82
O046855,C08457,2022-06-20,Beauty,441.28
O046856,C08088,2023-06-28,Toys,84.09
O046857,C03170,2023-11-18,Books,296.17
O046858,C01219,2022-11-15,Books,283.58
O046859,C07670,2022-06-06,Sports,725.63
O046860,C04057,2022-12-08,Beauty,921.05
O046861,C07066,2022-02-20,Home,234.63
O046862,C07339,2023-06-18,Home,79.25
O046863,C02442,2024-03-22,Beauty,999.96
O046864,C04081,2023-05-11,Books,692.75
O046865,C01292,2023-03-05,Books,887.04
O046866,C00954,2022-08-27,Electronics,148.16
O046867,C01969,2023-09-10,Toys,801.76
O046868,C00498,2023-04-04,Home,814.26
O046869,C04741,2023-10-22,Clothing,155.73
O046870,C05790,2022-04-07,Home,165.6
O046871,C09460,2023-09-20,Electronics,298.97
O046872,C07614,2023-12-20,Books,220.7
O046873,C05816,2022-04-28,Sports,975.53
O046874,C01703,2022-02-03,Electronics,366.13
O046875,C04087,2022-09-03,Books,762.5
O046876,C00501,2022-08-15,Books,806.03
O046877,C01787,2023-05-28,Toys,389.01
O046878,C02714,2023-08-10,Beauty,684.17
O046879,C00165,2022-06-16,Books,112.26
O046880,C08177,2023-07-06,Beauty,399.98
O046881,C03664,2024-03-20,Electronics,967.47
O046882,C00369,2022-01-13,Clothing,172.69
O046883,C08912,2023-05-26,Sports,388.78
O046884,C01275,2023-09-13,Beauty,791.57
O046885,C06156,2023-06-06,Electronics,667.1
O046886,C03281,2022-10-13,Books,633.36
O046887,C04734,2022-05-08,Books,853.99
O046888,C08205,2023-10-02,Books,33.95
O046889,C01875,2023-04-24,Electronics,772.31
O046890,C01357,2022-03-23,Clothing,883.14
O046891,C00345,2022-01-25,Electronics,21.09
O046892,C05556,2024-01-06,Toys,561.17
O046893,C00334,2022-06-08,Toys,351.85
O046894,C02204,2023-10-26,Clothing,55.51
O046895,C07578,2022-10-25,Sports,420.66
O046896,C02740,2024-03-02,Sports,645.81
O046897,C05415,2023-12-09,Beauty,919.42
O046898,C07183,2022-12-08,Beauty,622.43
O046899,C07484,2022-03-14,Beauty,857.46
O046900,C02826,2023-08-16,Clothing,125.96
O046901,C07103,2023-08-17,Clothing,214.47
O046902,C01367,2022-04-23,Sports,970.44
O046903,C09905,2023-05-05,Electronics,887.96
O046904,C05214,2022-08-25,Beauty,239.05
O046905,C08709,2023-09-03,Toys,622.87
O046906,C05069,2022-09-05,Home,365.82
O046907,C03972,2022-03-12,Electronics,471.26
O046908,C06342,2023-03-03,Electronics,861.57
O046909,C01842,2023-08-14,Sports,737.03
O046910,C02659,2023-04-15,Books,242.25
O046911,C08131,2023-12-19,Electronics,319.41
O046912,C03116,2024-01-02,Beauty,293.26
O046913,C05741,2022-09-26,Beauty,781.76
O046914,C09197,2023-11-04,Electronics,492.64
O046915,C05868,2023-03-03,Toys,950.97
O046916,C08924,2023-12-30,Home,817.6
O046917,C02402,2022-06-24,Beauty,215.14
O046918,C04753,2023-04-18,Beauty,787.01
O046919,C03192,2024-01-25,Electronics,508.55
O046920,C04885,2023-08-08,Clothing,257.44
O046921,C08610,2023-07-19,Clothing,366.52
O046922,C02505,2023-07-11,Electronics,972.27
O046923,C02338,2023-04-04,Beauty,486.54
O046924,C08598,2023-04-19,Books,721.01
O046925,C00118,2023-11-18,Home,479.7
O046926,C08349,2023-09-20,Books,374.7
O046927,C05438,2022-02-06,Toys,797.44
O046928,C07339,2023-08-10,Sports,849.08
O046929,C06238,2024-02-17,Beauty,76.53
O046930,C02762,2022-04-01,Sports,282.58
O046931,C03460,2023-12-24,Clothing,510.33
O046932,C06306,2023-05-31,Toys,319.92
O046933,C02799,2024-01-15,Electronics,784.67
O046934,C03885,2022-06-22,Electronics,119.16
O046935,C09439,2024-03-02,Beauty,798.81
O046936,C01351,2024-03-31,Electronics,619.8
O046937,C06716,2022-10-26,Beauty,292.92
O046938,C01728,2023-11-26,Books,347.73
O046939,C04096,2023-08-15,Books,186.98
O046940,C05554,2023-10-04,Books,256.31
O046941,C00033,2022-02-05,Books,718.68
O046942,C02340,2023-01-31,Beauty,379.0
O046943,C05087,2023-04-09,Books,689.05
O046944,C08738,2023-02-04,Beauty,516.54
O046945,C05628,2023-12-28,Home,149.57
O046946,C05203,2022-12-10,Electronics,501.58
O046947,C02895,2022-07-31,Home,757.69
O046948,C05516,2022-09-01,Electronics,301.19
O046949,C06406,2024-03-17,Books,649.84
O046950,C08424,2023-02-15,Home,203.04
O046951,C07310,2022-08-18,Sports,140.02
O046952,C00846,2024-01-08,Books,363.42
O046953,C08608,2022-09-06,Clothing,392.26
O046954,C08780,2022-01-24,Home,762.2
O046955,C00660,2022-04-05,Beauty,462.78
O046956,C06421,2023-08-08,Books,85.83
O046957,C03385,2023-10-31,Beauty,635.83
O046958,C05734,2023-09-25,Home,471.91
O046959,C07857,2023-03-14,Beauty,334.98
O046960,C02330,2023-01-05,Electronics,803.21
O046961,C09491,2023-03-26,Toys,158.61
O046962,C08251,2022-07-04,Electronics,913.65
O046963,C09795,2022-11-05,Electronics,337.39
O046964,C09002,2024-02-09,Toys,463.64
O046965,C02411,2023-03-06,Electronics,929.59
O046966,C00710,2024-02-04,Beauty,762.43
O046967,C05660,2023-04-21,Toys,78.93
O046968,C05000,2022-10-14,Clothing,580.41
O046969,C01532,2023-11-08,Beauty,313.81
O046970,C03921,2024-03-04,Home,510.95
O046971,C07666,2023-01-24,Clothing,744.25
O046972,C02819,2023-06-27,Books,498.69
O046973,C08957,2023-06-09,Home,75.67
O046974,C02916,2023-01-09,Beauty,532.33
O046975,C01582,2022-02-05,Books,29.01
O046976,C02898,2024-01-07,Beauty,351.67
O046977,C07185,2022-04-12,Beauty,480.64
O046978,C01370,2023-03-21,Sports,646.45
O046979,C06546,2022-07-02,Beauty,508.68
O046980,C04648,2023-10-31,Toys,156.19
O046981,C03800,2023-03-04,Beauty,932.56
O046982,C01812,2022-03-10,Electronics,652.05
O046983,C06592,2023-11-25,Clothing,320.38
O046984,C05476,2022-10-11,Home,966.11
O046985,C08988,2024-03-24,Toys,883.16
O046986,C00962,2023-06-09,Beauty,147.77
O046987,C00990,2022-04-26,Home,657.15
O046988,C06727,2022-11-17,Home,562.27
O046989,C08560,2022-05-19,Electronics,196.84
O046990,C04343,2023-12-25,Clothing,237.31
O046991,C01221,2022-05-04,Beauty,565.95
O046992,C01250,2022-09-13,Books,324.68
O046993,C07002,2023-06-16,Books,835.66
O046994,C00560,2022-02-21,Beauty,102.25
O046995,C02697,2022-06-29,Beauty,914.46
O046996,C00889,2022-07-01,Beauty,841.35
O046997,C01033,2022-12-10,Home,739.93
O046998,C02767,2023-10-29,Electronics,266.25
O046999,C02373,2022-03-14,Books,716.38
O047000,C01742,2023-05-12,Electronics,441.58
O047001,C02241,2023-01-01,Electronics,635.59
O047002,C05821,2024-02-12,Beauty,315.99
O047003,C08838,2022-02-20,Electronics,836.68
O047004,C05046,2023-09-21,Clothing,45.37
O047005,C08047,2022-10-10,Sports,693.0
O047006,C02504,2022-07-03,Sports,829.49
O047007,C03874,2022-05-18,Sports,648.2
O047008,C08579,2022-03-25,Home,196.03
O047009,C07551,2022-12-09,Home,288.56
O047010,C05103,2022-01-04,Beauty,517.33
O047011,C08438,2022-12-12,Beauty,332.8
O047012,C04673,2024-01-15,Home,9.89
O047013,C08297,2023-05-24,Beauty,45.47
O047014,C09355,2022-09-17,Home,768.93
O047015,C03724,2024-03-16,Clothing,88.29
O047016,C06698,2022-10-02,Beauty,928.38
O047017,C09346,2022-12-10,Sports,445.52
O047018,C08290,2022-12-03,Toys,759.4
O047019,C00255,2022-01-17,Home,129.88
O047020,C02105,2023-12-01,Beauty,926.87
O047021,C02736,2022-02-25,Clothing,38.64
O047022,C05506,2023-09-28,Home,46.93
O047023,C00757,2023-07-13,Sports,59.31
O047024,C09217,2023-01-22,Electronics,107.89
O047025,C01726,2022-04-11,Home,489.4
O047026,C03553,2024-03-19,Clothing,789.34
O047027,C06121,2024-03-09,Toys,288.52
O047028,C07654,2023-09-04,Beauty,747.05
O047029,C09208,2022-03-07,Toys,775.19
O047030,C01498,2023-07-15,Home,908.74
O047031,C03527,2023-07-20,Toys,153.61
O047032,C07700,2022-02-09,Home,139.86
O047033,C04380,2024-02-01,Clothing,126.48
O047034,C02976,2022-05-22,Books,362.51
O047035,C01738,2022-11-18,Sports,491.97
O047036,C04988,2024-03-02,Home,464.3
O047037,C01288,2022-10-10,Clothing,260.76
O047038,C05190,2022-01-24,Beauty,623.87
O047039,C07706,2022-12-08,Sports,341.58
O047040,C00373,2023-04-15,Sports,369.25
O047041,C09301,2023-04-15,Books,110.0
O047042,C09904,2023-05-11,Beauty,594.27
O047043,C06137,2023-11-15,Electronics,657.0
O047044,C02169,2023-09-28,Toys,759.16
O047045,C02007,2022-01-01,Books,904.49
O047046,C00998,2024-03-12,Sports,767.17
O047047,C04356,2022-11-29,Electronics,239.56
O047048,C06612,2022-11-28,Beauty,239.48
O047049,C00079,2022-11-16,Home,915.51
O047050,C05622,2023-09-18,Sports,791.18
O047051,C08788,2023-02-13,Home,783.34
O047052,C09721,2022-02-02,Clothing,721.12
O047053,C09274,2022-04-23,Sports,270.87
O047054,C02687,2022-11-21,Home,848.17
O047055,C06625,2022-11-19,Home,147.17
O047056,C01957,2023-08-19,Sports,353.27
O047057,C01810,2023-06-06,Sports,349.74
O047058,C00400,2023-08-16,Electronics,562.33
O047059,C04886,2023-11-06,Electronics,466.13
O047060,C04760,2024-02-29,Sports,462.51
O047061,C07961,2022-06-10,Toys,555.8
O047062,C06759,2023-05-23,Books,418.34
O047063,C01788,2022-02-04,Sports,253.73
O047064,C04687,2022-12-31,Home,665.8
O047065,C09377,2023-07-25,Electronics,791.68
O047066,C04353,2023-07-25,Books,481.6
O047067,C03271,2023-05-15,Home,651.24
O047068,C04835,2022-09-26,Home,537.69
O047069,C00215,2024-03-02,Beauty,63.7
O047070,C05691,2022-09-06,Clothing,425.97
O047071,C01021,2022-08-23,Books,14.8
O047072,C01297,2022-07-18,Home,663.57
O047073,C03785,2023-01-08,Books,510.62
O047074,C06805,2023-12-06,Toys,131.2
O047075,C08199,2023-03-02,Electronics,544.48
O047076,C01654,2022-11-22,Electronics,898.93
O047077,C09882,2023-11-27,Sports,343.79
O047078,C05012,2023-01-11,Home,982.46
O047079,C06076,2023-08-12,Clothing,959.58
O047080,C07446,2022-10-25,Home,786.38
O047081,C05156,2023-10-23,Toys,814.73
O047082,C04217,2023-06-10,Toys,413.49
O047083,C05937,2023-07-06,Beauty,405.53
O047084,C02753,2022-10-13,Beauty,954.63
O047085,C03606,2023-05-13,Beauty,369.37
O047086,C05177,2022-12-21,Toys,101.39
O047087,C06065,2022-12-06,Beauty,156.94
O047088,C08399,2023-01-12,Home,711.85
O047089,C09863,2024-02-04,Books,386.07
O047090,C07652,2024-03-21,Sports,203.35
O047091,C02058,2022-09-22,Toys,814.72
O047092,C09546,2022-04-10,Home,491.23
O047093,C05174,2022-09-06,Toys,569.8
O047094,C05981,2024-01-07,Electronics,158.18
O047095,C00051,2023-11-27,Clothing,196.79
O047096,C05742,2022-07-10,Clothing,130.23
O047097,C05977,2023-01-23,Toys,516.97
O047098,C02409,2022-01-17,Books,776.78
O047099,C04594,2022-10-30,Clothing,733.62
O047100,C01123,2023-09-05,Electronics,264.92
O047101,C01625,2022-10-27,Electronics,852.29
O047102,C00053,2022-08-22,Home,110.13
O047103,C08512,2024-03-21,Clothing,118.48
O047104,C07974,2024-02-27,Electronics,850.06
O047105,C01433,2022-11-18,Books,248.2
O047106,C05315,2022-06-07,Sports,709.58
O047107,C05005,2023-09-27,Books,14.03
O047108,C00171,2022-06-01,Toys,98.13
O047109,C09242,2022-09-12,Home,611.24
O047110,C02778,2022-03-01,Home,186.5
O047111,C02828,2023-10-27,Electronics,33.07
O047112,C03198,2022-11-23,Beauty,469.61
O047113,C04742,2023-02-19,Toys,333.87
O047114,C06705,2022-03-09,Beauty,803.25
O047115,C06531,2023-12-13,Clothing,819.73
O047116,C02751,2023-10-10,Home,616.35
O047117,C09778,2023-12-17,Electronics,296.57
O047118,C07384,2022-04-12,Books,464.32
O047119,C02615,2022-12-27,Beauty,703.74
O047120,C06007,2022-06-30,Clothing,73.96
O047121,C04827,2023-05-15,Electronics,335.83
O047122,C09072,2022-05-28,Books,823.26
O047123,C03667,2023-05-14,Electronics,409.0
O047124,C05783,2023-04-08,Books,626.54
O047125,C04498,2022-08-04,Electronics,100.85
O047126,C06075,2023-06-15,Home,778.16
O047127,C09910,2022-06-27,Toys,104.96
O047128,C09706,2022-01-04,Electronics,862.22
O047129,C05190,2022-05-29,Sports,111.07
O047130,C07444,2023-12-23,Books,891.44
O047131,C03063,2023-02-14,Toys,366.95
O047132,C07070,2022-09-21,Home,626.41
O047133,C03393,2022-01-28,Clothing,847.32
O047134,C04928,2023-04-23,Sports,15.19
O047135,C08509,2023-02-28,Toys,269.36
O047136,C06139,2022-12-30,Toys,908.8
O047137,C05502,2024-01-22,Toys,391.24
O047138,C00130,2022-12-19,Toys,707.84
O047139,C00787,2023-07-14,Toys,144.31
O047140,C02533,2024-02-23,Home,679.98
O047141,C04091,2022-02-06,Beauty,77.8
O047142,C00499,2022-08-25,Beauty,718.74
O047143,C09974,2023-10-01,Beauty,327.19
O047144,C07563,2023-06-25,Electronics,468.52
O047145,C02598,2022-12-03,Sports,170.43
O047146,C09750,2023-12-19,Sports,629.71
O047147,C06203,2023-06-04,Electronics,340.88
O047148,C07488,2023-12-12,Electronics,386.46
O047149,C08825,2023-03-27,Home,653.93
O047150,C02588,2022-06-20,Home,182.97
O047151,C08877,2023-10-21,Home,852.75
O047152,C06498,2022-01-10,Clothing,740.59
O047153,C06205,2022-03-03,Clothing,579.84
O047154,C01300,2022-01-16,Electronics,132.69
O047155,C09385,2022-01-07,Electronics,688.67
O047156,C08309,2022-07-10,Home,23.01
O047157,C02242,2022-07-28,Electronics,805.37
O047158,C08389,2024-02-21,Electronics,307.28
O047159,C05368,2024-01-21,Sports,121.63
O047160,C00406,2022-10-21,Beauty,168.67
O047161,C04407,2022-04-01,Toys,963.32
O047162,C00679,2022-10-20,Sports,774.96
O047163,C06864,2022-07-30,Toys,241.68
O047164,C02094,2022-05-31,Sports,963.65
O047165,C00872,2022-07-25,Beauty,144.42
O047166,C09328,2022-12-21,Books,734.86
O047167,C05015,2022-08-08,Books,658.46
O047168,C03588,2023-01-15,Home,822.37
O047169,C04629,2022-12-28,Beauty,384.79
O047170,C01887,2023-10-10,Electronics,404.83
O047171,C00173,2023-03-30,Books,626.44
O047172,C02484,2023-01-07,Books,401.21
O047173,C03828,2022-12-29,Home,46.14
O047174,C00282,2022-04-21,Sports,731.06
O047175,C01736,2022-10-25,Electronics,642.74
O047176,C03212,2024-01-30,Home,426.59
O047177,C00836,2022-05-24,Clothing,306.32
O047178,C01807,2024-01-03,Sports,324.12
O047179,C01137,2022-01-17,Clothing,742.32
O047180,C04002,2024-03-12,Electronics,730.52
O047181,C02273,2022-08-21,Toys,819.82
O047182,C06373,2022-09-05,Home,763.37
O047183,C03965,2023-07-11,Beauty,759.15
O047184,C04048,2022-08-29,Toys,255.51
O047185,C09794,2022-08-21,Electronics,106.1
O047186,C08822,2023-05-11,Beauty,762.94
O047187,C09049,2023-09-05,Electronics,103.12
O047188,C06715,2022-01-14,Beauty,982.2
O047189,C08436,2023-06-06,Electronics,875.71
O047190,C04891,2024-03-11,Sports,535.79
O047191,C09700,2022-10-02,Toys,355.42
O047192,C06685,2023-01-24,Toys,529.21
O047193,C06981,2022-01-13,Beauty,735.63
O047194,C06827,2023-08-23,Toys,757.55
O047195,C08694,2023-12-21,Clothing,78.3
O047196,C06629,2022-08-29,Beauty,805.83
O047197,C07907,2024-01-16,Beauty,643.29
O047198,C03292,2023-03-01,Home,45.38
O047199,C04520,2024-02-05,Home,316.6
O047200,C08391,2023-12-24,Toys,513.09
O047201,C02047,2023-03-29,Books,192.51
O047202,C05825,2022-11-18,Sports,159.46
O047203,C03928,2024-02-05,Home,19.21
O047204,C09376,2023-06-07,Home,911.99
O047205,C01414,2023-11-27,Clothing,60.83
O047206,C02997,2022-10-19,Toys,369.18
O047207,C02758,2022-11-24,Sports,209.74
O047208,C01342,2024-02-09,Beauty,742.33
O047209,C09827,2023-12-13,Home,708.65
O047210,C00236,2023-05-20,Electronics,807.19
O047211,C04164,2023-03-18,Electronics,618.72
O047212,C03156,2023-08-17,Electronics,593.69
O047213,C06566,2022-11-09,Sports,410.08
O047214,C00532,2022-03-25,Clothing,638.18
O047215,C05189,2022-11-18,Clothing,119.63
O047216,C06874,2023-07-15,Clothing,686.09
O047217,C09358,2023-02-27,Toys,108.38
O047218,C00906,2023-04-20,Sports,862.43
O047219,C04387,2023-11-04,Electronics,508.15
O047220,C03893,2023-03-07,Sports,532.71
O047221,C06767,2024-03-24,Clothing,586.93
O047222,C04967,2022-12-29,Toys,777.17
O047223,C04171,2022-04-21,Beauty,481.08
O047224,C04216,2022-04-14,Toys,430.45
O047225,C06239,2023-10-04,Toys,291.89
O047226,C04266,2022-03-27,Electronics,132.4
O047227,C04956,2023-10-11,Beauty,194.39
O047228,C02256,2023-05-14,Sports,5.53
O047229,C01084,2022-03-20,Clothing,870.07
O047230,C01247,2022-04-21,Home,766.13
O047231,C00230,2023-07-16,Books,222.59
O047232,C06722,2024-03-03,Home,7.38
O047233,C07259,2022-03-22,Electronics,494.66
O047234,C00233,2022-06-26,Sports,415.51
O047235,C00734,2024-03-05,Home,777.13
O047236,C05898,2023-09-06,Electronics,405.88
O047237,C03421,2023-06-04,Sports,864.79
O047238,C00616,2023-05-26,Sports,100.36
O047239,C03758,2022-03-12,Clothing,369.03
O047240,C02803,2023-01-26,Electronics,934.27
O047241,C06715,2023-09-09,Beauty,16.67
O047242,C01469,2022-10-15,Clothing,393.84
O047243,C05546,2023-01-04,Clothing,263.4
O047244,C01539,2022-12-18,Home,534.2
O047245,C09100,2023-01-05,Clothing,282.37
O047246,C07555,2023-11-04,Toys,870.56
O047247,C01681,2022-10-12,Electronics,937.45
O047248,C00542,2023-06-29,Clothing,849.89
O047249,C04215,2022-04-10,Toys,401.58
O047250,C00324,2022-05-18,Beauty,989.98
O047251,C05007,2023-12-14,Toys,736.36
O047252,C04539,2022-10-23,Books,358.83
O047253,C07013,2022-10-17,Beauty,98.22
O047254,C04287,2022-09-08,Beauty,668.71
O047255,C06566,2022-05-24,Toys,729.92
O047256,C03750,2022-06-15,Books,126.85
O047257,C08705,2022-06-19,Toys,551.99
O047258,C09453,2023-12-29,Toys,987.15
O047259,C09165,2023-11-12,Books,329.61
O047260,C09494,2023-12-08,Toys,305.39
O047261,C02483,2022-01-23,Electronics,903.79
O047262,C02309,2023-12-19,Clothing,121.83
O047263,C08477,2023-10-05,Toys,933.86
O047264,C05057,2023-10-29,Clothing,780.59
O047265,C00631,2023-06-26,Books,393.89
O047266,C01076,2023-05-14,Toys,88.13
O047267,C05044,2023-04-08,Toys,24.08
O047268,C04207,2023-11-17,Clothing,378.95
O047269,C07951,2022-12-19,Clothing,706.83
O047270,C09362,2022-10-26,Home,490.09
O047271,C00749,2023-02-16,Electronics,739.96
O047272,C05549,2023-11-13,Clothing,672.22
O047273,C08090,2023-12-15,Sports,575.04
O047274,C03594,2022-05-09,Toys,967.66
O047275,C05343,2023-08-20,Sports,729.74
O047276,C08299,2023-01-20,Sports,915.04
O047277,C01014,2023-09-02,Books,245.95
O047278,C05446,2022-08-12,Toys,715.07
O047279,C04411,2022-10-29,Home,599.81
